05329 F1114   1 Opioid abuse with opioid-induced mood disorder               Opioid abuse with opioid-induced mood disorder
05330 F1115   0 Opioid abuse with opioid-induced psychotic disorder          Opioid abuse with opioid-induced psychotic disorder
05331 F11150  1 Opioid abuse w opioid-induced psychotic disorder w delusions Opioid abuse with opioid-induced psychotic disorder with delusions
05332 F11151  1 Opioid abuse w opioid-induced psychotic disorder w hallucin  Opioid abuse with opioid-induced psychotic disorder with hallucinations
05333 F11159  1 Opioid abuse with opioid-induced psychotic disorder, unsp    Opioid abuse with opioid-induced psychotic disorder, unspecified
05334 F1118   0 Opioid abuse with other opioid-induced disorder              Opioid abuse with other opioid-induced disorder
05335 F11181  1 Opioid abuse with opioid-induced sexual dysfunction          Opioid abuse with opioid-induced sexual dysfunction
05336 F11182  1 Opioid abuse with opioid-induced sleep disorder              Opioid abuse with opioid-induced sleep disorder
05337 F11188  1 Opioid abuse with other opioid-induced disorder              Opioid abuse with other opioid-induced disorder
05338 F1119   1 Opioid abuse with unspecified opioid-induced disorder        Opioid abuse with unspecified opioid-induced disorder
05339 F112    0 Opioid dependence                                            Opioid dependence
05340 F1120   1 Opioid dependence, uncomplicated                             Opioid dependence, uncomplicated
05341 F1121   1 Opioid dependence, in remission                              Opioid dependence, in remission
05342 F1122   0 Opioid dependence with intoxication                          Opioid dependence with intoxication
05343 F11220  1 Opioid dependence with intoxication, uncomplicated           Opioid dependence with intoxication, uncomplicated
05344 F11221  1 Opioid dependence with intoxication delirium                 Opioid dependence with intoxication delirium
05345 F11222  1 Opioid dependence w intoxication with perceptual disturbance Opioid dependence with intoxication with perceptual disturbance
05346 F11229  1 Opioid dependence with intoxication, unspecified             Opioid dependence with intoxication, unspecified
05347 F1123   1 Opioid dependence with withdrawal                            Opioid dependence with withdrawal
05348 F1124   1 Opioid dependence with opioid-induced mood disorder          Opioid dependence with opioid-induced mood disorder
05349 F1125   0 Opioid dependence with opioid-induced psychotic disorder     Opioid dependence with opioid-induced psychotic disorder
05350 F11250  1 Opioid depend w opioid-induc psychotic disorder w delusions  Opioid dependence with opioid-induced psychotic disorder with delusions
05351 F11251  1 Opioid depend w opioid-induc psychotic disorder w hallucin   Opioid dependence with opioid-induced psychotic disorder with hallucinations
05352 F11259  1 Opioid dependence w opioid-induced psychotic disorder, unsp  Opioid dependence with opioid-induced psychotic disorder, unspecified
05353 F1128   0 Opioid dependence with other opioid-induced disorder         Opioid dependence with other opioid-induced disorder
05354 F11281  1 Opioid dependence with opioid-induced sexual dysfunction     Opioid dependence with opioid-induced sexual dysfunction
05355 F11282  1 Opioid dependence with opioid-induced sleep disorder         Opioid dependence with opioid-induced sleep disorder
05356 F11288  1 Opioid dependence with other opioid-induced disorder         Opioid dependence with other opioid-induced disorder
05357 F1129   1 Opioid dependence with unspecified opioid-induced disorder   Opioid dependence with unspecified opioid-induced disorder
05358 F119    0 Opioid use, unspecified                                      Opioid use, unspecified
05359 F1190   1 Opioid use, unspecified, uncomplicated                       Opioid use, unspecified, uncomplicated
05360 F1191   1 Opioid use, unspecified, in remission                        Opioid use, unspecified, in remission
05361 F1192   0 Opioid use, unspecified with intoxication                    Opioid use, unspecified with intoxication
05362 F11920  1 Opioid use, unspecified with intoxication, uncomplicated     Opioid use, unspecified with intoxication, uncomplicated
05363 F11921  1 Opioid use, unspecified with intoxication delirium           Opioid use, unspecified with intoxication delirium
05364 F11922  1 Opioid use, unsp w intoxication with perceptual disturbance  Opioid use, unspecified with intoxication with perceptual disturbance
05365 F11929  1 Opioid use, unspecified with intoxication, unspecified       Opioid use, unspecified with intoxication, unspecified
05366 F1193   1 Opioid use, unspecified with withdrawal                      Opioid use, unspecified with withdrawal
05367 F1194   1 Opioid use, unspecified with opioid-induced mood disorder    Opioid use, unspecified with opioid-induced mood disorder
05368 F1195   0 Opioid use, unsp with opioid-induced psychotic disorder      Opioid use, unspecified with opioid-induced psychotic disorder
05369 F11950  1 Opioid use, unsp w opioid-induc psych disorder w delusions   Opioid use, unspecified with opioid-induced psychotic disorder with delusions
05370 F11951  1 Opioid use, unsp w opioid-induc psych disorder w hallucin    Opioid use, unspecified with opioid-induced psychotic disorder with hallucinations
05371 F11959  1 Opioid use, unsp w opioid-induced psychotic disorder, unsp   Opioid use, unspecified with opioid-induced psychotic disorder, unspecified
05372 F1198   0 Opioid use, unspecified with oth opioid-induced disorder     Opioid use, unspecified with other specified opioid-induced disorder
05373 F11981  1 Opioid use, unsp with opioid-induced sexual dysfunction      Opioid use, unspecified with opioid-induced sexual dysfunction
05374 F11982  1 Opioid use, unspecified with opioid-induced sleep disorder   Opioid use, unspecified with opioid-induced sleep disorder
05375 F11988  1 Opioid use, unspecified with other opioid-induced disorder   Opioid use, unspecified with other opioid-induced disorder
05376 F1199   1 Opioid use, unsp with unspecified opioid-induced disorder    Opioid use, unspecified with unspecified opioid-induced disorder
05377 F12     0 Cannabis related disorders                                   Cannabis related disorders
05378 F121    0 Cannabis abuse                                               Cannabis abuse
05379 F1210   1 Cannabis abuse, uncomplicated                                Cannabis abuse, uncomplicated
05380 F1211   1 Cannabis abuse, in remission                                 Cannabis abuse, in remission
05381 F1212   0 Cannabis abuse with intoxication                             Cannabis abuse with intoxication
05382 F12120  1 Cannabis abuse with intoxication, uncomplicated              Cannabis abuse with intoxication, uncomplicated
05383 F12121  1 Cannabis abuse with intoxication delirium                    Cannabis abuse with intoxication delirium
05384 F12122  1 Cannabis abuse with intoxication with perceptual disturbance Cannabis abuse with intoxication with perceptual disturbance
05385 F12129  1 Cannabis abuse with intoxication, unspecified                Cannabis abuse with intoxication, unspecified
05386 F1213   1 Cannabis abuse with withdrawal                               Cannabis abuse with withdrawal
05387 F1215   0 Cannabis abuse with psychotic disorder                       Cannabis abuse with psychotic disorder
05388 F12150  1 Cannabis abuse with psychotic disorder with delusions        Cannabis abuse with psychotic disorder with delusions
05389 F12151  1 Cannabis abuse with psychotic disorder with hallucinations   Cannabis abuse with psychotic disorder with hallucinations
05390 F12159  1 Cannabis abuse with psychotic disorder, unspecified          Cannabis abuse with psychotic disorder, unspecified
05391 F1218   0 Cannabis abuse with other cannabis-induced disorder          Cannabis abuse with other cannabis-induced disorder
05392 F12180  1 Cannabis abuse with cannabis-induced anxiety disorder        Cannabis abuse with cannabis-induced anxiety disorder
